partition,node,degree centrality,closeness centrality,betweenness centrality,eigenvector centrality,harmonic centrality,total centrality score
1466,u_cedd_what,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1467,curriemotors,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1468,lgacode,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1469,charbas10,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1470,kiaofjerseycity,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1471,cleverstag,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1472,victorw27873295,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1473,garybouton,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1474,chris_1791,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1475,miroirdufou,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1476,ordofibonacci,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1477,anaulin,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1478,fantasysite,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1479,irlandia,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1480,williacindy,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1481,thedecalsource,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1482,taxigregg,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1483,janicemcase,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1484,krishna10783480,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1485,dixonres,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1486,jodigthomson,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1487,tom_hirschfeld,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1488,joinpatriotify,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1489,frankyie__,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1490,kimwhitenurse,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1491,mesaboogie426,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1492,sherrilllangfor,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1493,lily21951,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1494,sensarpensar,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1495,yaropol80,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1496,noturbine,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1497,ssnpodcast,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1498,notslabs,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1499,uemfes,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1500,coderincrisis,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1501,njcommonsense,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1502,billybob11432,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1503,notalemur,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1504,kupunalani,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1505,leblanclexus,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1506,mercedesabq,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1507,bmwcasey,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1508,channel__one_,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1509,magaxiom,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1510,spikebmth,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1511,ignatiusavalon,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1512,lordetso,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1513,mosleyjoseph,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1514,boomerman19,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1515,geopoliticalbum,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1516,inzmamshaikh9,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1517,ftn5500,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1518,teea1,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1519,satinderbhalla,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1520,kettautomobile,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1521,my_newtown,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1522,dpokoleniesmart,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1523,dailyintel1,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1524,hondacanada,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1525,uncommongospel,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1526,pmwebesa,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1527,eddielenton,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1528,homemadeguitars,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1529,krishnarohitr,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1530,newburgh_toyota,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1531,eddiegeastcoast,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1532,tia_intl_photo,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1533,sggall12,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1534,limitless999777,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1535,ophirgottlieb,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1536,hollylynchny,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1537,kaelarts,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1538,ajebomech,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1539,zioqueer,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1540,triantafyllidi2,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1541,joshua_purnell,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1542,wolfmanicu,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1543,eustace6464,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1544,aambarbosa,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1545,chargelabhq,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1546,kagpatriot47,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1547,nyinvesting,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1548,carleasingstore,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1549,mike10four,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1550,dvg63,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1551,louvirgilioars,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1552,apmarinaford,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1553,normsmusic,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1554,mike93627257,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1555,autoexpress,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1556,neha_aks,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1557,tuxedopantstand,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1558,ca17ary,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1559,badgergravling,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1560,ant_wells,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1561,mrspock1701a,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1562,h35861541105980,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1563,marciasessler,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1564,emetplayz,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1565,ecowarrior1980,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1566,evharrogate,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1567,shawn5313,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1568,ianmackintosh04,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1569,realtorasha,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1570,mamecastle,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1571,wilkerje,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1572,allieoldfield,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1573,prosjek,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1574,k4monitor,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1575,s4jef,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1576,morgiejb,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1577,abunaye53353937,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1578,womancorn,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1579,textingfido,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1580,michael_j_koss,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1581,akutedan1,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1582,onetopquark,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1583,bigboxdaily,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1584,scrof,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1585,vivaciousvera,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1586,aynrandfan,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1587,bigbrother2u,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1588,isar2000,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1589,slamminnews,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1590,andyvermaut,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1591,klanierca,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1592,happybabymama1,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1593,energyajp,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1594,dmumbleau,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1595,docatcdi,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1596,ckingdollar,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1597,oxfordteddy,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1598,wristriction,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1599,gerardgorski,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1600,marsmaven,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1601,forevertrumppa,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1602,edddeduck,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1603,_treest,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1604,sir_deenicus,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1605,naptime_records,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1606,wendyfong,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1607,tsubasahayashi7,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1608,sheenakye,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1609,jfborges,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1610,keanedasilva,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1611,bigcnuggit,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1612,ledzec,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1613,tomsautobodyaz,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1614,5staraz,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1615,climatemonitor2,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1616,simonfantv,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1617,_zuoren,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1618,ayzeze,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1619,multitalent13,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1620,pamm301,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1621,jswannyjohn,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1622,centralcastjobs,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1623,meglawatt,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1624,kasmutt1,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1625,joemaccarone,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1626,statmlpapers,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1627,electriccargirl,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1628,jessicacryptoml,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1629,elsiefortrump,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1630,pilasmirela,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1631,maostrega,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1632,abesales2,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1633,evcars2,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1634,menafn,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1635,ronbraithwaite,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1636,greenmindsintel,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1637,moshedayan00,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1638,defnottheirs,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1639,zoraida14_san,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1640,cmanlaw,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1641,dagsix,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1642,climateaction15,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1643,markandstacey,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1644,dotad_costume,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1645,thaiparampil,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1646,mayorebkautz,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1647,tppnewsofficial,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1648,mechantrenard,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1649,lifetimeban99,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1650,katheri91442769,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1651,herbsbanana,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1652,drranisharma21,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1653,cawarranty,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1654,kirchoff_sherry,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1655,drmnbg,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1656,oem_repair,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1657,_m00re_,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1658,f1ism,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1659,newgat,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1660,justicepatriot1,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1661,bosstech415,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1662,ecarmotorco,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1663,vkozlovskii,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1664,1krohmer13,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1665,news18auto,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1666,fastinews,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1667,teebenny1,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1668,startupafrimag,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1669,autodata6,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1670,williechunderan,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1671,fullonelectric,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1672,rajkuma15671090,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1673,robbo134139812,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1674,akluger67,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1675,rilsrislan,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1676,leonardoulrich1,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1677,fuseboxradio,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1678,jcr2194,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1679,yolandemakolo,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1680,atwolf,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1681,markeburge,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1682,tinyweenee,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1683,2050cybersurfer,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1684,amzn_in_deals,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1685,yukon_strong,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1686,bigtalkmoney,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1687,jeanniebee61,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1688,mrdonfrances,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1689,neftaligalarza_,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1690,josephcrisan,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1691,kenstine,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1692,gedespi,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1693,theevuprising,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1694,agencyexperts,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1695,iris_mack,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1696,detailingphx,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1697,lawrenceadeyemo,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1698,its_bedward,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1699,mihirmanek1982,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1700,anooshinthesun,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1701,dannysunspark,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1702,thedigimonmovie,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1703,geekcollage,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1704,orlyusaaolcom1,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1705,boppsydney,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1706,bobernest,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1707,dmcrane,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1708,unrealmaxhead,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1709,gardenjardinage,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1710,wowblackbox,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1711,no_qui_si,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1712,cheezitfan1,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1713,saskboy,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1714,warrenlugone,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1715,thatteslaguy,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1716,blaise4safety,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1717,evsmotors,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1718,riddle_byron,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1719,robinsline,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1720,gnanal,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1721,dolarhyde_uc,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1722,sandeepbangia,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1723,motortrend,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1724,jhouselog,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1725,rainbowduckno8,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1726,aurabolear,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1727,krishna54686581,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1728,afracturedwinky,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1729,motoignition,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1730,ncare_bridge,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1731,paladella,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1732,inquirerdotnet,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1733,autotimes1,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
1734,musicandtruth,0.0,0.0,0.0,3.5083724113080844e-127,0.0,3.5083724113080844e-127
