id,name,screen_name,location,description,url,followers_count,friends_count,listed_count,created_at,statuses_count,,,
592498027,日産グローバル,nissanglobal,"Yokohama, Japan","日産自動車（株）の企業情報や将来技術等をお届けする公式アカウント。2019年10月開設！
商品・プロモーション情報　@NissanJP
モータースポーツ情報　@NISMO_JP
電気自動車情報　@NissanEV
なお現在お乗りのお車や販売店でお困りのことは https://t.co/zIBOURerZZ にお願いいたします。",https://t.co/mexVLZxrE3,1354,1129,12,Mon May 28 07:17:59 +0000 2012,140,,,
389950297,絆 ALL JAPAN 🇯🇵 日本一心,wadakashiho,JAPAN,🇯🇵令和🇯🇵天皇皇后陛下🇯🇵安倍晋三内閣総理大臣支持🇯🇵自衛隊応援・恩返し並びに情報拡散支援🇯🇵保守系情報拡散支援🇯🇵親日国・同盟国情報拡散支援、被災地復興支援、北方領土返還、拉致被害者全員奪還、福島県応援、ヒーリングアート,https://t.co/4VzJGY39Fv,5590,4891,73,Thu Oct 13 07:21:37 +0000 2011,281793,,,
116987653,Bob Ernest,bobernest,"Waterloo, Ontario",,,216,955,6,Wed Feb 24 05:25:45 +0000 2010,6673,,,
446441084,Alain Maratier,al1mrt,"Lyon, France",Devenez une priorité dans votre vie...,https://t.co/MwAj2pb6XE,199,289,48,Sun Dec 25 18:39:48 +0000 2011,4145,,,
4925242563,michael mukono,michaelmukono2,,,,65,161,0,Wed Feb 17 21:06:49 +0000 2016,4137,,,
16819937,dmcrane,dmcrane,"Salem, OR",GOP+TAX CUTS 4 WEALTHY=People Screwed #RESIST #GOPigsAnimalFarm  #ImpeachTraitorTrump #indivisible #BlueWave2020 #VoteBlueNoMatterWho #Warren2020,https://t.co/u3mIR81aJd,18463,19932,322,Fri Oct 17 04:02:53 +0000 2008,212810,,,
3301257266,Abhishek Gupta🇮🇳 (135001)🔱,guptaabhisheak,"Haryana, India","Human with always new rays☀️🌈of positveness in my mind. 
inspiratation source:-भागवत गीता !🇮🇳🚩
राष्टृहित सर्वोपरि🚩☀️
ऐक भारत अखन्ड भारत🇮🇳

जय सिया राम🏹",,413,1454,6,Thu Jul 30 06:57:51 +0000 2015,19309,,,
1.06E+18,Max Headroom,unrealmaxhead,,"#MAGA, #KAG, #2A, #SupportOurTroops, #BuildTheWall. I'm an American patriot, and I tweet mainly about politics and cool science. 🚫No DMs, pls.",,9072,9020,0,Fri Oct 26 23:34:05 +0000 2018,808,,,
1354669153,EPOCH THE SENTIENT,smantic86,"Sabah, Malaysia",just a grown-up kid,,115,138,1,Mon Apr 15 15:46:27 +0000 2013,17376,,,
1354669153,EPOCH THE SENTIENT,smantic86,"Sabah, Malaysia",just a grown-up kid,,115,138,1,Mon Apr 15 15:46:27 +0000 2013,17376,,,
1.08E+18,たの,tano_yotubegame,横浜市 / Yokohama　お知らせ/必ずリムりはブロ解で,"フォロバ目的は❌
気まぐれなゲーム配信者です(笑)今は　#スプラ　#マイクラ　などを配信しています　エンジョイ勢です！　あと、#マリサポ🇫🇷です！　他サポの方とも仲良くしたいです！ 　 よろしくお願いします　相方→@ruri_ik　アイコン描いて下さった方！→@k70900185　　サブ垢→@tanouraguti",https://t.co/npKyf9VQed,464,398,28,Thu Dec 20 10:00:37 +0000 2018,17193,,,
19978359,Monty Thoreau 🔶 #FBPE #StopBrexit,gardenjardinage,Central Dada,"Tropical Gardener🦚🏝; Cricket🏏Rugby🏉; Citizen of nowhere🌏🗣English, Français, 日本語. 🇬🇧🌍🇪🇺 @LibDems🔶 for a Brexit-free Christmas🎄🥂👍🏼@BestForBritain",,1525,4816,4,Tue Feb 03 15:44:30 +0000 2009,12470,,,
38836499,Omagbemi,georgekakayor,,Advocate 4;|Good Governance | Social Justice |Common Humanity |Pan-African | Jesus follower|Plays Sax ♫ ♫| I loathe Sincere ignorance & conscientious stupidity,,3117,2697,63,Sat May 09 11:10:46 +0000 2009,36885,,,
148687950,Jagadish 🇮🇳,jagadishsy,Bangalore,,,83,459,0,Thu May 27 10:26:25 +0000 2010,10117,,,
1.19E+18,EV Uprising,theevuprising,,"The EV uprising is coming, whether you are ready for it or not. ⚡️⚡️",,2,71,0,Thu Oct 31 02:11:10 +0000 2019,11,,,
410187676,💀🔥Dopamine the spooky delphox🔥💀,superdj64,Alola with Yiffering,"Lvl 100 Delphox, Psychic/Fire, War Mongrel, Gamer, Weeb, Vanguard/Zodiac, he/him, 26🔥💜@Yiffering is my trainer💜🔥AceCombat fan(fan account)⚔️🛡🧙🏻‍♂️",https://t.co/64vqcNiZVp,660,1537,10,Fri Nov 11 19:18:35 +0000 2011,53436,,,
2332880552,Sims Problems,simsprobiems,,Parody Account 🤣 Any content shared can be taken down by request sims@trendssocial.com,,264793,118,752,Sat Feb 08 04:56:09 +0000 2014,1685,,,
8.77E+17,Milan Neopane,milan_jedi,"Sikkim, India",AnarchoCapitalist & Syncretist.,,224,2328,4,Tue Jun 20 07:46:14 +0000 2017,2905,,,
1.17E+18,wow black box,wowblackbox,,wow black box,https://t.co/8VTu3MqJG8,6,43,0,Sat Aug 24 05:15:56 +0000 2019,36,,,
1423128510,Melvin Nnaemeka,goodconcept200,,love to do the extra-ordinary..,,752,2362,0,Sun May 12 13:28:33 +0000 2013,8237,,,
1.01E+18,Oldiinvest,oldiinvest,"Lauffen am Neckar, Deutschland","Vom Liebhaberobjekt zur Investition,
Oldtimer sind auch für Anleger interessant!",,784,964,6,Thu Jul 05 14:27:46 +0000 2018,93791,,,
31062881,chubby animals,chubbyanimais,,lil cute chubby animals 🐳 | parody | we do not own any content posted,https://t.co/F25iyHNqc2,159445,160,499,Tue Apr 14 05:03:23 +0000 2009,834,,,
528065896,Naijaedupreneur®,faluyikayode,"Lagos, Nigeria",Crusader|Foodie|Avid Reader|Nation Building|Intellectual Revolutionist|Education|Technology|A Staunch Liverpool Fan. Alumnus of @fatefoundation,,4313,5000,119,Sun Mar 18 02:36:06 +0000 2012,99495,,,
322876963,Blake Linton,blakelinton,Houston TX USA,"I live to see tech progress. Fan of Tesla, SpaceX, and Elon Musk. I also love The Expanse and other future/space/hard sci-fi. TSLA shareholder and Trump voter.",http://t.co/cgN1jS3QxK,1192,2859,18,Thu Jun 23 22:01:50 +0000 2011,6418,,,
1.07E+18,arvcúken,no_qui_si,gay he/him,mvskoke tsalagi gay trans radio dumb. KE8MXF 9/7/19. bullshit bullshit bullshit,,37,59,0,Mon Dec 17 02:15:41 +0000 2018,1324,,,
3009870372,The Breeder🌱,officialbiznez,Ruwa - Mutare - Chiredzi,Agronomist | Plant Breeder in the MAKING!! | Writer | HipHop Rap Artist | Nyati | Ghostwriter | Dog Lover | Dog Owner | +263 782 892 089|,https://t.co/RaVoL3Wg9x,5556,4503,11,Thu Feb 05 07:42:44 +0000 2015,41932,,,
9.72E+17,𝙘𝙖𝙩𝙨 🐱,catcontents,,"the cutest kitties! • we do not own content posted, dm for removal",https://t.co/eERWg6cLsk,71460,11169,673,Fri Mar 09 20:52:49 +0000 2018,849,,,
630909936,paul de kock,outoppie2713,RSA,,,1414,861,84,Mon Jul 09 05:53:39 +0000 2012,52314,,,
8.84E+17,Dank Memes,dankneme,,we do not own any content | parody account,,72814,70,187,Mon Jul 10 14:02:51 +0000 2017,1127,,,
571994957,Amanda D 🌹,amanda65352340,,Against austerity. Do not underestimate the many.,,638,801,5,Sat May 05 19:10:21 +0000 2012,8175,,,
9.20E+17,Extinct Animals🦖,strangeandlost,Extinctandstrange@gmail.com ,Strange & Unique creatures that once lived on our planet.⚫️Credit for tweets goes to respected owners and Social Platforms.,,174134,81,325,Mon Oct 16 17:57:51 +0000 2017,417,,,
8.77E+17,Milan Neopane,milan_jedi,"Sikkim, India",AnarchoCapitalist & Syncretist.,,224,2328,4,Tue Jun 20 07:46:14 +0000 2017,2905,,,
2419088268,chris,chris_patriarch,,,,241,854,0,Sun Mar 30 14:37:02 +0000 2014,1255,,,
9.12E+17,Osan Immanuel Church coordinator Joseph R. Rhee,osimmanueljrr50,"Suwon-si, Republic of Korea","현재 오산임마누엘교회에서 코디네이터직으로 종교활동업무에 집중시키는 중입니다. 종교활동에 필요한 전문적인 영어학습과 자격증공부는 물론 신고급업무를 매주 화-금요일에 트위터와 링크드인과 인스타그램과 카카오스토리로 올릴 수 있도록 뚝심뿜뿜! 연락처-01063434795,01068629914",https://t.co/dtKC5fK5Xl,106,177,9,Sun Sep 24 07:12:27 +0000 2017,39464,,,
287828467,fred4U,frediecruze, Abyss,"A lawyer, lover of Unity-in-diversity,..Solar energy over 'Rock Oil' energy.
Retweeter-in-chief, Info's-Conduit...",,2979,2121,6,Mon Apr 25 19:14:09 +0000 2011,133955,,,
9.08E+17,ABHISHEK CHOUDHURY,radicalviewonly,India,,,176,457,0,Wed Sep 13 08:25:19 +0000 2017,44420,,,
1.09E+18,',fingering,,gallery 🍒 // +18 // we do not own any content // parody,,74019,65,341,Fri Feb 01 02:09:19 +0000 2019,134,,,
2199723925,David McChesney,stoneisland1803,"Spokane, WA","USN Retired, Self-Published author of the Stone Island Sea Stories.  Seattle Mariners, Seattle Seahawks fan",http://t.co/kkDiNZCOUd,8486,8333,213,Sun Nov 17 15:41:20 +0000 2013,97855,,,
2958651,‏ً,sexo,content is not mine ~,lust and love  🖤,,148480,72,537,Fri Mar 30 10:47:42 +0000 2007,280,,,
283665537,Lambert Twagirimana,tlambert_rwanda,KIGALI - RWANDA,"Owner at #MyCarRw #LovecarsRw, writing about cars , dreaming them ,driving,l care abaut Cars , MySelf and Famly 😎🇷🇼📱+250788752394",https://t.co/Zme36syZvY,704,104,6,Sun Apr 17 19:20:01 +0000 2011,5235,,,
99807930,Julia Norton,julez_norton,New Zealand,Pseudo author @amazon  #linux #java application support. Grad student. Building an urban #foodforest,,26545,12569,284,Sun Dec 27 23:34:25 +0000 2009,9041,,,
597162918,Andrew Jones,lowredshift,"Sydney,","entrepreneur; economics; surfer & traveller. co-founder @3DMorphic (medtech), Waratah Power, energy tech commercialisation @ CSIRO, biotech",,509,2353,45,Sat Jun 02 04:30:00 +0000 2012,3533,,,
3226565178,Jerry,jhaleyj56,United States,"#MAGA #AmericaFirst #Trump2020Landslide 
#Disabled American
#Don't Touch My Social Security 
#Married 44 years",,6752,6977,11,Mon May 25 23:17:21 +0000 2015,199610,,,
122266934,Enema Krenzer,cheezitfan1,,this is the strangest life I’ve ever lived • she/her • art insta: emmakrenzerart •,,3601,983,85,Fri Mar 12 04:24:41 +0000 2010,37326,,,
592498027,日産グローバル,nissanglobal,"Yokohama, Japan","日産自動車（株）の企業情報や将来技術等をお届けする公式アカウント。2019年10月開設！
商品・プロモーション情報　@NissanJP
モータースポーツ情報　@NISMO_JP
電気自動車情報　@NissanEV
なお現在お乗りのお車や販売店でお困りのことは https://t.co/zIBOURerZZ にお願いいたします。",https://t.co/mexVLZxrE3,1353,1133,12,Mon May 28 07:17:59 +0000 2012,142,,,
389950297,絆 ALL JAPAN 🇯🇵 日本一心,wadakashiho,JAPAN,🇯🇵令和🇯🇵天皇皇后陛下🇯🇵安倍晋三内閣総理大臣支持🇯🇵自衛隊応援・恩返し並びに情報拡散支援🇯🇵保守系情報拡散支援🇯🇵親日国・同盟国情報拡散支援、被災地復興支援、北方領土返還、拉致被害者全員奪還、福島県応援、ヒーリングアート,https://t.co/4VzJGY39Fv,5590,4891,73,Thu Oct 13 07:21:37 +0000 2011,281797,,,
286327055,#DaDon 🇿🇼🇿🇦💭,kumchez,"Cape Town, South Africa",| Foreign Policy Analyst | @ManUtd | #MusicMyLifestyle | Proudly #African (ZW) | #Capricorn | Reality is how you perceive it | Jesus is Lord 🙏🏾 | #DoGood💯,,9576,8316,28,Fri Apr 22 19:44:16 +0000 2011,20585,,,
283665537,Lambert Twagirimana,tlambert_rwanda,KIGALI - RWANDA,"Owner at #MyCarRw #LovecarsRw, writing about cars , dreaming them ,driving,l care abaut Cars , MySelf and Famly 😎🇷🇼📱+250788752394",https://t.co/Zme36syZvY,704,104,6,Sun Apr 17 19:20:01 +0000 2011,5237,,,
592498027,日産グローバル,nissanglobal,"Yokohama, Japan","日産自動車（株）の企業情報や将来技術等をお届けする公式アカウント。2019年10月開設！
商品・プロモーション情報　@NissanJP
モータースポーツ情報　@NISMO_JP
電気自動車情報　@NissanEV
なお現在お乗りのお車や販売店でお困りのことは https://t.co/zIBOURerZZ にお願いいたします。",https://t.co/mexVLZxrE3,1353,1133,12,Mon May 28 07:17:59 +0000 2012,143,,,
8.16E+17,Poemsdeps,poemsdeps,Worldwide,Sharing quotes excerpts and poetry mostly found online,,328082,71,1041,Tue Jan 03 01:47:05 +0000 2017,4456,,,
389950297,絆 ALL JAPAN 🇯🇵 日本一心,wadakashiho,JAPAN,🇯🇵令和🇯🇵天皇皇后陛下🇯🇵安倍晋三内閣総理大臣支持🇯🇵自衛隊応援・恩返し並びに情報拡散支援🇯🇵保守系情報拡散支援🇯🇵親日国・同盟国情報拡散支援、被災地復興支援、北方領土返還、拉致被害者全員奪還、福島県応援、ヒーリングアート,https://t.co/4VzJGY39Fv,5590,4891,73,Thu Oct 13 07:21:37 +0000 2011,281798,,,
2486599554,Paul Carter #FreeTeslaTruth👻,shuttleakajor,"Vancouver, BC","Management Consultant/Developer
EV advocate
Model 3/X & Zero S 🔋🚙🚗🏍️
Club President for @TeslaOwnersBC
PlugInBC emotive (The EV experience, Ambassador)",https://t.co/oFJ2mK4Fei,952,1675,27,Sat May 10 03:45:06 +0000 2014,2305,,,
6634632,Saskboy from Saskatchewan,saskboy,"Regina, Saskatchewan, Canada","#skpoli Blogger in Regina. IT Generalist. #CarShare organizer. I'll try almost anything once, and already died once.
Signal, #crypto, etc.
@JohnKleinRegina",https://t.co/6XC1GY4zMk,4809,4897,239,Thu Jun 07 04:43:39 +0000 2007,126879,,,
957549866,Captain,captainvoni,,,,28,38,0,Mon Nov 19 14:37:12 +0000 2012,918,,,
468062203,Javier Spanic,javierspanic,"Lima,Perú","Economista y productor audiovisual, me gusta el mar,la naturaleza,la música,el cine y las redes sociales.",,2432,1922,311,Thu Jan 19 04:08:52 +0000 2012,83595,,,
1.01E+18,ً,nekilis,Everywhere,follow back,,1229,813,2,Fri Jun 15 02:06:34 +0000 2018,24562,,,
208497702,Damilola Mawere-Thorpe 👩‍💼,virginiamthorpe,Zimbabwe 🇿🇼,"Highway, Civil & Structural Engineer| Fashion Connoisseur & Retailer|Personal Chef| Future MasterChef Judge| Dance Coach| Progress Always",,727,690,10,Wed Oct 27 11:40:23 +0000 2010,18623,,,
170780570,Ladit,warrenlugone,"Kampala, Uganda","Follow me. Its just a button to press.
And if you're on my TL, I'm probably worth it.",,520,474,0,Sun Jul 25 19:08:31 +0000 2010,550,,,
1.19E+18,EV Uprising,theevuprising,,"The EV uprising is coming, whether you are ready for it or not. ⚡️⚡️",,2,78,0,Thu Oct 31 02:11:10 +0000 2019,11,,,
2836703082,Nick Westerman,bigtickhk,"Sydney, New South Wales",Formally Big Tick Productions this is now my personal page as I have shut down the business and returned to Australia.,,27414,27032,1495,Wed Oct 01 14:10:28 +0000 2014,297268,,,
7.06E+17,Tatenda Chinhengo,x_viiii,"Harare, Zimbabwe","Looking For Inspiration in this thing we call life  💭🎖

We Are The Decisions We Make",,22,65,0,Sun Mar 06 04:03:32 +0000 2016,119,,,
4820930547,Tujye Kunywa™,tujyekunywa,Rwanda,"Source of activities happening in Kigali, Rwanda.",,1798,5,233,Sun Jan 17 12:59:02 +0000 2016,123173,,,
3182790412,Your Darren,darren_kirec21,zambia,"C.E.O of Oneten Music, actor, songwriter and rapper, founder at FIN",,57,222,0,Sun Apr 19 11:07:22 +0000 2015,149,,,
1.11E+18,Mark,_marrkkkk,,Nothing special,,37,41,0,Fri Mar 22 17:11:18 +0000 2019,50,,,
221338206,Paul Lewis,paullewismoney,UK. Usually in London.,"Financial journalist, broadcaster & public speaker. Wilkie Collins expert too. Unregulated, unlicensed, and unequivocally for free speech and a free press.",https://t.co/dYWIF1FpqX,119349,1424,1602,Tue Nov 30 11:42:28 +0000 2010,100165,,,
846985268,Christophe Nicot,nicotchristophe,France,"NTN-SNR Europe&Africa
Vice President, research innovation development",,1028,769,254,Wed Sep 26 08:00:33 +0000 2012,4960,,,
1.12E+18,OG Suleiman,suleimanilias,"Lagos, Nigeria 🇳🇬 ","Don't worry when you are not recognized, but strive to be worthy of recognition 💯🙏",https://t.co/R6bsjkC67m,2326,2880,1,Sat Apr 13 07:10:04 +0000 2019,11475,,,
1.05E+18,Bob Brace,bobbrace2,Queensland,,,246,199,1,Sat Oct 06 09:59:11 +0000 2018,50261,,,
1.01E+18,𝒫𝒶𝓇𝓀 𝒱𝒶𝓁𝑒𝓃𝓉𝒾𝓃𝑒,gukkie_hours,sub♡NSFW♡ rp acct♡bi,bitch I don't even know,https://t.co/HkXoP8FRQ5,530,622,2,Wed Jun 13 06:08:18 +0000 2018,1109,,,
2159719680,Sara 🛴,saratonin74,,banned from tinder,https://t.co/UPx5JdJxq4,56,184,1,Sun Oct 27 22:12:57 +0000 2013,2888,,,
8.93E+17,Pan🌙🎸🇰🇼,pan395,,سأنقل كل جميل يمر بموقعي دون الإعتبار لمرسله,,477,417,5,Thu Aug 03 19:20:07 +0000 2017,36432,,,
15504380,Erik,astro_erik,Canada,"Carpe ominus, tempus fugit - in pursuit of knowledge",http://t.co/WHPnolAe7u,695,670,325,Sun Jul 20 18:26:07 +0000 2008,47595,,,
9.66E+17,Adeniyi Omo Oba👑,niyipablo,"Lagos, Nigeria",You have to get to a point where your mood doesn't shift based on the insignificant action of someone Else!,,2023,2362,0,Tue Feb 20 13:31:30 +0000 2018,5122,,,
7.85E+17,Sign Languages 🤙,strangetheori,itsrelate@gmail.com ,A sign languages images videos to learning resources. We don't own any content. *Dm✉us for credits and removals* You can submit pics and vids here 👇👇,,276760,51,257,Sun Oct 09 13:51:12 +0000 2016,745,,,
310052774,Dazza,thatteslaguy,New Zealand,Marsbound 🚀 You can use my referral code to get 4000km of free Supercharging on a new Tesla: https://t.co/J9N6W0yJ79,,111,506,14,Fri Jun 03 03:39:33 +0000 2011,9964,,,
7.01E+17,topi ryynänen,jari64topi,,"Inkomst från från firman,som investeras så jag kan ha en tidig pensionering. Nu ser det mörkt ut,tror inte staten har några kr kvar, när jag ska börja få tbx",,698,695,7,Sat Feb 20 12:14:20 +0000 2016,67596,,,
8.35E+17,Blaise Bazimya,blaise4safety,"Kigali, Rwanda",Proud Rwandan  #flysafeafrica #ASPC #Rwanda #curiousity,https://t.co/m5vCJnSnDG,84,74,2,Sat Feb 25 10:42:04 +0000 2017,477,,,
27049579,Climate Watcher,pmagn,Canada,"#istayontheground
#XR #XRvan #ClimateCrisis #ClimatEmergency

IT/WEB/Photography/Farming/Science/Global Warming/Climate Change/Ocean Acidification",https://t.co/cBT0DdeCet,7797,8575,506,Fri Mar 27 17:18:59 +0000 2009,158054,,,
9.73E+17,MARÍA HERNANDEZ,maria70019521,United States,PROFESSIONAL PHOTOGRAPHER..NATUROPATH..AUDIO  ENGINEER....,,53,107,0,Sun Mar 11 10:34:50 +0000 2018,9523,,,
3219867990,bill mill,floppydog24,"Florida, & California USA","Animal lover, Dog owner, Guitar Student, Music liked Rock,Classic Rock , South Rock, Blues ,Cars liked Muscle, Classic, Conv. , Cycles , UTV's , Dune Buggies",,197,184,4,Tue May 19 03:05:59 +0000 2015,10734,,,
194624061,Jolaosho Olatunbosun,tunbossun,In the perfect will of God!!!,"i have a GOD to please, A KINGDOM to build, & a HEAVEN to go...",,332,298,1,Fri Sep 24 16:01:52 +0000 2010,9412,,,
2916094244,Tod Moore,todmoore3,planet earth,"human animal, curious, polite but will bite if tormented",,6171,6784,124,Tue Dec 02 01:53:37 +0000 2014,139378,,,
386637028,macaphan,macaphan007,Abuja/Lasgidi,"#TeamLiverpool,life's wah u make of it,#God-Son,#Faithful to my God,True to my Hustle.",,268,319,0,Fri Oct 07 16:38:49 +0000 2011,6981,,,
1666873268,Chowkidar Perumal pillai,56perumal,kanyakumari tamilnadu,#MeraParivarBhajapaParivar  -BJP Cyber  Warrior--Bank Officer(Rtd)  kanyakumari Dist Tamilnadu  perumalpillai.56@gmail.comI,,42458,45824,383,Tue Aug 13 05:22:04 +0000 2013,914250,,,
2784823463,Ali Base🇿🇦,ali_mgcina,Azania,Believer ⛪| Daddy 👶| Son of the Soil 🌍| KaBoYellow 👆| XClan💟 |Trip Hop🧘‍♂️|,,657,1878,1,Fri Sep 26 02:41:40 +0000 2014,1430,,,
70082883,Sangeetha Delampady,sanguine01chan,"Bangalore, India","Atheist. Allergic to sanskaar, RSS, Hindutva (aka Hinduism), VHP, etc. #NoFlyZone4Rojava #SaveRojava #SaveKurds 
#DestroyTheAadhaar",,1076,1323,58,Sun Aug 30 08:40:12 +0000 2009,104690,,,
1.18E+18,Ritupalsinghrp4,ritupalsinghrp4,,Freelance documentary maker.. Nationalist. Blocked by Rahul Kanwal and Twitter twice.. now it's fresh account.Totally Nationalist. No room for farce secularism,,77,391,0,Mon Oct 14 06:13:36 +0000 2019,1117,,,
